temperature,turbidity,tds,ph,result
37,77,9,14,2
15,69,10,7,2
25,59,9,12,1
39,57,11,14,2
21,63,9,5,2
17,24,10,9,0
28,40,4,7,2
16,39,2,9,2
39,45,8,14,2
30,50,1,6,2
36,76,9,5,2
38,33,2,11,2
15,77,4,7,2
33,55,12,9,2
27,53,4,9,2
31,47,3,11,2
34,72,9,4,2
29,20,3,9,2
15,22,11,2,2
19,60,1,14,2
27,29,6,10,1
37,47,10,13,2
25,29,8,2,2
18,31,2,13,2
17,60,6,8,2
33,71,10,11,2
16,25,2,2,2
21,78,5,8,2
37,58,2,1,2
34,52,8,7,2
28,50,12,9,2
16,26,12,4,2
37,55,12,4,2
32,42,11,10,1
38,28,8,11,2
32,63,4,7,2
37,34,10,2,2
39,47,11,13,2
25,22,6,13,1
20,46,11,13,1
37,32,4,13,2
19,64,4,5,2
24,50,8,14,1
33,49,12,13,1
40,47,2,13,2
39,39,9,11,2
31,58,12,9,2
17,71,1,3,2
36,53,8,7,2
37,48,12,7,2
29,26,8,10,1
34,77,7,3,2
36,70,4,12,2
23,75,12,7,2
31,65,9,6,2
17,79,4,8,2
36,38,2,6,2
24,34,7,8,2
37,62,2,4,2
20,42,6,4,2
22,58,11,11,1
22,35,4,4,2
24,51,9,6,2
26,69,9,2,2
21,70,7,3,2
28,42,1,14,2
16,59,4,7,2
35,29,4,8,2
25,33,2,11,2
17,78,3,13,2
39,40,3,10,2
21,48,7,9,2
24,71,6,5,2
25,64,6,12,1
39,73,3,14,2
15,77,5,5,2
19,28,4,3,2
38,50,11,3,2
21,23,7,7,2
28,54,5,4,2
35,20,8,7,2
30,22,6,6,2
32,44,9,12,1
31,29,2,14,2
23,33,7,10,1
24,70,6,7,2
35,71,7,5,2
17,67,12,8,2
24,65,7,13,1
15,56,10,14,1
34,63,9,14,1
25,57,2,3,2
27,20,4,2,2
20,61,9,6,2
26,30,4,1,2
20,35,1,5,2
32,66,1,13,2
29,42,12,9,2
18,50,1,12,2
32,68,1,13,2
36,79,7,14,2
22,20,9,14,1
31,79,1,5,2
24,65,5,4,2
27,73,2,11,2
19,25,9,6,2
32,68,9,11,1
33,61,4,6,2
34,60,10,10,1
21,44,7,3,2
30,75,7,7,2
36,40,1,13,2
18,69,1,2,2
39,66,1,5,2
21,51,12,3,2
23,76,11,5,2
28,74,3,9,2
31,45,4,4,2
24,46,12,1,2
23,79,10,4,2
15,50,4,8,2
30,47,7,8,2
25,75,3,2,2
32,74,3,6,2
24,48,4,11,2
30,58,7,5,2
38,80,2,11,2
27,51,6,1,2
35,67,9,12,2
21,25,10,14,1
16,22,6,6,2
36,23,2,14,2
21,25,3,6,2
20,42,9,2,2
40,24,7,3,2
35,26,12,14,2
29,57,5,7,2
17,60,4,6,2
40,28,6,11,2
25,60,7,4,2
24,73,4,8,2
39,71,9,1,2
39,42,3,14,2
21,27,11,13,1
33,26,8,1,2
37,26,11,12,2
15,30,8,8,0
35,50,3,13,2
29,73,2,3,2
18,60,11,2,2
19,80,3,6,2
21,26,8,13,1
25,43,1,10,2
23,69,1,1,2
22,57,4,13,2
18,56,8,3,2
38,48,2,12,2
35,51,1,6,2
22,45,1,6,2
20,56,3,14,2
21,28,1,7,2
35,63,12,9,2
36,25,8,7,2
23,79,3,10,2
35,50,7,13,2
34,49,2,9,2
30,54,9,4,2
34,21,6,11,1
33,37,9,12,1
25,79,2,5,2
26,21,11,3,2
31,38,11,3,2
21,58,11,5,2
27,62,1,5,2
26,20,7,10,1
16,51,8,12,1
32,22,4,12,2
35,21,4,8,2
22,43,8,13,1
29,56,11,1,2
40,37,9,3,2
28,74,10,4,2
32,78,11,3,2
23,48,10,7,2
28,61,9,13,1
25,61,4,12,2
39,46,5,5,2
23,52,1,14,2
36,64,3,1,2
17,23,11,6,2
37,49,3,6,2
18,41,10,4,2
31,37,8,4,2
38,27,10,12,2
23,38,5,5,2
19,64,9,12,1
23,43,9,9,0
28,66,3,6,2
25,43,4,11,2
24,22,10,11,1
24,54,12,10,1
21,44,5,11,2
31,77,12,1,2
36,36,1,13,2
40,50,5,14,2
33,27,6,6,2
36,54,3,5,2
26,50,9,7,2
20,20,6,13,1
27,65,4,7,2
15,57,2,6,2
19,79,5,9,2
37,59,12,6,2
34,80,9,11,2
31,20,4,14,2
18,64,2,10,2
22,75,6,1,2
27,33,3,13,2
33,41,11,2,2
26,42,1,2,2
15,23,2,10,2
30,60,5,6,2
16,56,6,9,2
23,60,5,4,2
26,73,2,9,2
32,30,8,6,2
30,52,3,9,2
20,61,3,9,2
34,25,3,4,2
15,51,6,1,2
27,53,11,9,2
16,53,3,11,2
21,20,2,4,2
23,32,12,4,2
20,37,9,5,2
34,74,4,9,2
17,77,1,10,2
24,64,11,14,1
34,70,11,13,2
31,48,7,4,2
36,30,2,8,2
33,27,3,1,2
20,45,8,12,1
20,73,5,9,2
38,47,4,5,2
27,61,10,7,2
22,36,2,3,2
38,28,3,14,2
24,48,9,3,2
24,24,9,13,1
28,37,4,3,2
39,66,8,3,2
22,70,12,5,2
33,65,9,13,1
40,53,9,14,2
26,70,5,6,2
33,25,4,11,2
36,43,1,14,2
30,62,7,12,1
29,23,6,10,1
32,35,9,2,2
29,29,3,3,2
24,51,3,7,2
38,31,7,12,2
40,27,7,9,2
26,37,9,9,0
26,77,5,1,2
30,59,9,1,2
39,66,11,9,2
29,78,8,7,2
24,49,2,5,2
27,67,9,4,2
27,25,10,13,1
17,66,5,14,2
20,66,8,4,2
30,32,4,12,2
35,51,10,3,2
28,62,6,3,2
27,72,4,7,2
18,58,6,1,2
29,20,9,8,2
15,45,6,2,2
17,67,1,7,2
29,33,11,8,2
18,80,12,13,2
16,29,11,5,2
26,47,12,3,2
37,60,4,7,2
21,22,8,10,1
37,50,1,14,2
24,48,3,14,2
33,38,3,5,2
36,78,2,3,2
25,53,12,1,2
16,56,8,5,2
31,42,12,6,2
36,52,2,11,2
24,34,12,10,1
32,59,8,13,1
25,49,12,3,2
33,45,3,12,2
36,53,9,5,2
22,39,3,2,2
21,42,8,6,2
17,67,2,2,2
29,54,11,7,2
21,40,5,8,2
22,34,6,4,2
35,68,9,9,2
16,63,1,8,2
20,46,2,12,2
40,66,3,7,2
35,73,2,14,2
34,53,5,10,2
20,34,10,10,1
30,51,10,14,1
18,34,7,14,1
31,22,3,10,2
19,45,3,6,2
37,63,2,12,2
29,66,5,13,2
21,21,7,12,1
25,32,8,2,2
22,41,1,12,2
27,35,11,5,2
33,61,12,9,2
18,28,4,2,2
25,61,3,14,2
29,51,3,6,2
25,80,1,10,2
25,44,3,8,2
20,70,10,14,2
38,70,5,10,2
30,65,1,2,2
37,53,8,7,2
31,21,9,1,2
23,42,11,5,2
17,43,4,1,2
26,52,10,6,2
33,55,4,6,2
18,24,2,9,2
39,26,10,2,2
18,42,4,8,2
32,24,12,6,2
16,46,11,10,1
20,74,7,10,2
15,77,2,9,2
23,27,12,12,1
32,29,2,14,2
24,45,1,10,2
28,37,7,5,2
15,42,6,14,1
36,36,7,6,2
40,71,10,2,2
33,47,5,12,2
32,47,11,3,2
28,66,10,12,1
29,42,5,7,2
26,50,4,8,2
35,44,11,11,2
15,75,10,8,2
40,43,9,8,2
29,45,3,11,2
15,70,12,4,2
35,54,1,11,2
28,41,6,1,2
18,20,1,6,2
23,26,6,11,1
16,24,5,14,2
35,44,3,12,2
32,53,11,14,1
40,30,7,12,2
15,64,11,11,1
28,37,6,9,2
32,25,9,1,2
37,28,12,6,2
30,54,7,4,2
24,27,7,10,1
33,53,1,4,2
26,35,12,2,2
32,23,8,3,2
29,54,2,3,2
38,25,6,12,2
25,61,4,1,2
28,28,6,6,2
35,46,10,9,2
16,75,5,1,2
15,45,1,12,2
33,50,9,7,2
38,59,7,10,2
39,60,10,14,2
35,76,8,5,2
15,57,7,6,2
36,69,9,2,2
17,29,8,11,1
18,75,9,2,2
18,72,11,11,2
35,48,11,5,2
27,61,9,10,1
20,56,6,12,1
34,73,1,10,2
21,20,8,9,0
29,38,4,2,2
27,35,4,9,2
35,20,5,7,2
25,39,7,12,1
31,60,3,13,2
28,63,7,7,2
22,65,1,9,2
33,72,8,10,2
26,55,2,8,2
39,35,1,13,2
29,41,4,14,2
23,62,7,5,2
40,66,11,8,2
28,20,4,7,2
30,74,12,13,2
20,55,12,11,1
37,22,2,7,2
22,36,8,9,0
19,70,6,1,2
20,60,7,12,1
21,51,2,1,2
39,68,7,3,2
26,62,9,4,2
33,69,8,5,2
34,37,12,12,1
34,24,6,4,2
21,41,7,3,2
36,29,9,13,2
15,27,2,1,2
23,24,3,2,2
32,77,1,11,2
28,68,8,7,2
31,25,5,13,2
36,52,12,8,2
40,52,8,5,2
33,43,11,3,2
34,67,11,14,1
26,24,9,11,1
31,68,2,14,2
24,45,6,3,2
22,43,10,8,0
36,55,9,12,2
27,62,9,1,2
23,36,1,5,2
32,35,8,3,2
31,60,3,11,2
17,60,1,2,2
33,24,12,12,1
40,46,10,1,2
20,22,3,6,2
28,32,3,5,2
32,45,1,6,2
37,60,12,8,2
26,39,9,3,2
28,31,10,3,2
20,76,2,8,2
39,23,11,5,2
16,33,4,5,2
34,27,4,1,2
33,60,8,7,2
18,54,3,3,2
19,22,4,5,2
29,38,6,2,2
17,33,6,4,2
34,79,3,2,2
16,47,8,2,2
40,61,10,2,2
21,39,4,6,2
32,54,6,14,1
39,54,8,9,2
31,33,5,6,2
17,26,1,1,2
28,30,10,4,2
16,73,11,8,2
32,27,1,9,2
25,69,11,9,2
15,73,1,3,2
26,59,9,8,2
23,61,12,10,1
30,50,7,7,2
24,32,4,11,2
27,29,3,12,2
20,70,6,9,2
31,60,7,2,2
21,30,8,8,0
28,59,7,9,2
15,56,1,3,2
37,58,1,12,2
18,66,11,5,2
39,43,10,10,2
17,78,10,1,2
27,30,12,11,1
30,26,6,11,1
18,37,11,7,2
39,33,10,5,2
19,76,5,6,2
23,57,2,6,2
17,29,6,8,2
26,34,8,5,2
30,29,1,11,2
15,48,1,4,2
36,78,4,3,2
26,80,9,6,2
32,62,9,5,2
37,35,10,3,2
27,64,7,1,2
18,27,12,12,1
40,53,1,7,2
33,79,4,12,2
25,79,2,12,2
17,37,10,14,1
32,31,6,10,1
39,40,9,13,2
35,36,11,6,2
17,55,8,1,2
22,44,1,10,2
34,48,7,11,1
28,37,4,3,2
34,58,3,10,2
18,27,8,9,0
21,49,11,1,2
32,62,6,8,2
26,51,3,1,2
31,42,9,7,2
26,73,11,11,2
27,69,3,8,2
35,68,6,2,2
19,30,2,14,2
23,22,9,7,2
32,63,6,9,2
17,47,11,12,1
16,29,3,1,2
27,53,12,3,2
16,51,5,12,2
24,21,6,13,1
36,27,5,5,2
38,63,6,1,2
24,48,5,3,2
29,78,8,10,2
21,58,8,2,2
23,71,2,9,2
25,75,10,8,2
19,52,5,14,2
29,78,4,5,2
40,36,5,12,2
31,74,7,2,2
22,26,4,9,2
39,21,5,5,2
33,37,5,14,2
31,25,6,6,2
18,66,11,9,2
31,56,2,1,2
40,28,10,8,2
27,48,12,10,1
25,78,9,10,2
33,20,12,14,1
37,26,10,13,2
30,42,10,10,1
35,61,10,9,2
32,27,4,9,2
28,47,8,3,2
40,35,5,2,2
17,20,1,11,2
32,62,5,1,2
34,76,10,3,2
20,39,7,12,1
34,58,12,12,1
18,47,3,9,2
35,28,5,6,2
38,72,3,6,2
29,30,7,10,1
22,66,4,11,2
32,42,7,1,2
37,58,5,6,2
24,21,10,9,0
33,25,1,10,2
24,45,8,1,2
21,62,4,1,2
38,54,5,13,2
28,75,7,13,2
15,20,9,11,1
26,77,6,5,2
38,56,6,10,2
21,68,12,2,2
34,64,7,2,2
25,51,5,2,2
22,50,6,14,1
23,40,12,3,2
16,47,6,3,2
33,31,7,1,2
34,52,11,1,2
38,80,4,2,2
22,28,6,6,2
29,21,9,6,2
22,45,6,3,2
29,70,2,6,2
15,64,12,12,1
31,59,9,7,2
23,56,11,7,2
26,56,6,11,1
15,73,8,3,2
15,35,9,10,1
40,68,3,11,2
40,48,4,7,2
27,35,1,2,2
29,24,11,11,1
32,32,12,1,2
26,38,4,8,2
23,76,1,11,2
38,38,8,8,2
17,29,7,12,1
30,80,3,7,2
15,38,4,2,2
31,69,4,1,2
18,38,9,12,1
32,45,9,13,1
26,41,11,5,2
18,53,6,12,1
38,45,3,5,2
23,52,5,2,2
26,48,9,1,2
33,24,1,4,2
22,41,6,11,1
20,76,9,9,2
15,32,7,3,2
27,29,9,9,0
21,40,9,7,2
36,80,4,4,2
22,62,10,10,1
28,66,6,11,1
20,37,4,13,2
34,74,12,14,2
21,67,10,14,1
16,46,10,5,2
32,70,1,11,2
35,45,2,7,2
27,41,4,5,2
32,22,10,6,2
18,60,1,6,2
32,36,4,2,2
40,78,11,6,2
39,78,11,4,2
35,51,6,13,2
24,73,8,5,2
16,40,1,8,2
24,76,5,13,2
33,58,11,4,2
27,65,8,7,2
21,65,4,13,2
39,21,2,3,2
21,57,9,6,2
15,46,7,4,2
31,57,2,4,2
39,33,7,4,2
28,59,1,6,2
32,33,2,3,2
21,33,12,14,1
34,80,4,3,2
38,80,1,6,2
30,66,10,1,2
27,57,4,3,2
26,41,7,9,2
17,20,2,14,2
20,45,4,9,2
38,24,8,11,2
25,33,10,3,2
31,23,5,13,2
35,50,12,2,2
34,60,10,5,2
29,65,2,3,2
15,71,9,2,2
24,46,12,8,0
40,27,1,11,2
30,29,11,9,2
24,59,4,9,2
18,29,1,13,2
17,72,12,7,2
15,24,1,14,2
33,48,10,3,2
36,47,5,6,2
27,25,8,6,2
36,23,4,11,2
36,69,9,2,2
29,57,3,12,2
36,55,1,11,2
39,41,11,8,2
16,24,5,9,2
27,77,8,5,2
26,23,5,9,2
32,63,8,13,1
33,35,5,7,2
34,62,6,6,2
32,62,10,11,1
38,38,5,14,2
23,30,8,14,1
17,23,7,3,2
25,74,1,6,2
26,20,1,10,2
31,46,12,5,2
23,69,9,7,2
39,54,7,13,2
24,62,5,3,2
39,29,3,8,2
31,63,8,9,2
32,71,6,13,2
15,55,10,2,2
31,23,3,9,2
35,56,12,12,2
33,53,11,6,2
38,78,7,12,2
29,60,12,5,2
22,54,3,8,2
16,76,1,5,2
27,36,2,9,2
39,41,3,4,2
31,51,9,13,1
32,58,6,14,1
17,22,8,6,2
26,73,11,1,2
36,77,6,10,2
25,71,7,13,2
26,55,12,3,2
16,41,5,2,2
34,55,12,14,1
16,25,8,12,1
23,47,5,8,2
16,79,8,14,2
35,54,1,14,2
24,60,11,12,1
30,65,7,9,2
39,29,6,2,2
39,42,3,9,2
25,47,6,3,2
24,57,6,11,1
19,47,11,3,2
17,52,8,14,1
24,53,5,7,2
30,62,12,7,2
39,42,12,5,2
34,74,10,9,2
20,65,7,10,1
16,38,7,10,1
32,71,2,5,2
24,71,8,9,2
36,56,7,13,2
26,20,10,14,1
30,40,5,10,2
36,58,3,13,2
26,68,1,5,2
22,27,4,12,2
29,42,5,8,2
36,44,4,14,2
38,54,4,8,2
24,22,9,1,2
19,38,10,9,0
40,31,9,12,2
28,27,4,3,2
22,68,10,7,2
17,43,6,2,2
21,23,9,9,0
36,42,9,1,2
35,38,9,14,2
16,67,7,7,2
32,24,4,3,2
34,23,9,1,2
39,49,3,3,2
17,52,11,4,2
22,44,12,2,2
16,71,12,10,2
36,76,5,14,2
28,30,12,2,2
33,73,3,2,2
23,32,3,7,2
24,57,7,1,2
33,58,12,12,1
29,27,5,10,2
38,48,11,7,2
22,21,8,2,2
18,33,2,1,2
17,62,10,2,2
40,64,10,2,2
24,33,2,3,2
34,39,4,11,2
20,25,11,11,1
21,32,8,12,1
30,78,5,3,2
28,76,6,1,2
35,30,6,9,2
30,38,12,13,1
40,64,7,7,2
33,66,2,7,2
20,67,11,11,1
33,69,8,6,2
38,40,7,13,2
31,38,12,8,2
16,55,3,9,2
32,50,8,6,2
39,63,2,1,2
30,66,3,9,2
27,33,9,2,2
34,57,7,13,1
29,23,11,14,1
17,53,6,9,2
32,79,3,8,2
30,54,1,7,2
24,80,1,8,2
26,80,12,8,2
21,20,7,12,1
20,23,1,5,2
31,41,10,1,2
23,68,2,3,2
27,21,4,13,2
39,68,9,9,2
22,39,4,10,2
28,38,3,3,2
31,51,11,12,1
22,42,9,10,1
15,52,3,10,2
30,74,10,2,2
33,22,6,4,2
21,78,3,14,2
33,23,12,13,1
38,64,1,11,2
23,44,6,7,2
32,21,8,5,2
37,46,9,7,2
36,37,3,4,2
33,76,5,7,2
15,79,5,2,2
33,31,8,11,1
38,61,8,9,2
28,29,10,13,1
22,42,10,14,1
38,79,12,4,2
33,35,1,10,2
15,52,10,6,2
25,49,12,6,2
40,24,8,10,2
19,74,12,11,2
39,48,4,3,2
24,62,3,5,2
31,26,6,7,2
33,29,9,14,1
15,74,7,5,2
32,30,10,7,2
19,25,3,9,2
31,75,2,4,2
33,48,12,5,2
28,24,7,8,2
24,75,3,14,2
22,63,1,13,2
40,24,1,6,2
15,33,3,7,2
35,61,6,14,2
34,25,9,13,1
40,33,9,10,2
19,63,1,2,2
33,63,5,14,2
15,71,5,10,2
40,78,12,4,2
36,70,5,5,2
38,24,6,3,2
26,57,7,8,2
28,62,9,8,2
31,45,9,13,1
29,31,5,4,2
33,34,10,5,2
22,26,1,13,2
17,39,6,7,2
17,39,8,1,2
15,75,12,9,2
36,58,4,12,2
26,46,10,4,2
28,49,12,9,0
26,59,4,11,2
40,34,2,7,2
26,48,12,13,1
27,24,5,4,2
18,34,8,10,1
18,53,10,9,2
26,52,9,4,2
37,80,4,8,2
20,79,12,12,2
29,74,2,11,2
36,80,4,13,2
26,41,3,14,2
16,28,10,2,2
30,30,10,12,1
24,31,12,12,1
19,31,11,10,1
31,74,8,14,2
38,53,8,2,2
34,79,6,14,2
38,38,8,8,2
15,52,7,11,1
22,32,10,4,2
37,49,9,5,2
21,67,3,13,2
26,62,10,13,1
27,24,5,12,2
36,59,2,10,2
31,45,6,6,2
22,31,10,4,2
30,37,1,9,2
39,22,2,7,2
29,64,4,8,2
26,63,10,14,1
27,23,12,9,0
19,38,5,14,2
26,25,4,13,2
30,52,3,5,2
17,49,5,3,2
22,44,12,3,2
20,23,6,6,2
17,76,7,1,2
30,32,9,2,2
26,74,5,14,2
32,32,7,4,2
21,26,2,7,2
22,79,2,3,2
40,32,3,8,2
19,79,10,7,2
38,71,12,3,2
32,53,6,2,2
26,20,10,9,0
30,57,2,7,2
30,67,11,1,2
16,72,11,13,2
37,70,6,3,2
36,25,4,14,2
25,65,10,2,2
18,43,7,1,2
27,71,11,2,2
39,25,1,13,2
16,67,6,7,2
21,56,5,14,2
25,46,6,1,2
33,61,3,11,2
37,22,4,11,2
16,69,3,10,2
28,77,9,11,2
19,26,6,14,1
24,59,1,7,2
16,39,2,4,2
23,50,5,14,2
34,41,1,3,2
18,49,4,8,2
36,45,10,6,2
27,34,2,8,2
29,31,10,2,2
29,25,1,6,2
26,70,2,4,2
28,67,6,6,2
17,38,11,2,2
39,56,8,9,2
31,45,11,12,1
31,67,1,5,2
16,48,10,7,2
40,74,8,10,2
17,66,5,4,2
38,72,2,1,2
27,20,12,7,2
16,65,1,1,2
23,64,1,13,2
34,34,12,12,1
19,54,1,9,2
28,33,8,8,0
30,63,4,4,2
25,65,4,10,2
32,24,8,6,2
29,22,2,7,2
40,59,5,4,2
17,75,6,13,2
25,46,12,9,0
20,22,12,9,0
22,51,4,7,2
19,65,7,8,2
24,20,8,5,2
35,58,6,7,2
29,64,8,7,2
17,42,5,2,2
32,75,8,13,2
15,33,8,11,1
26,53,4,7,2
18,64,7,2,2
27,75,11,1,2
36,24,7,10,2
28,58,9,3,2
38,73,9,4,2
15,31,10,13,1
40,58,7,9,2
19,42,9,5,2
21,78,8,14,2
37,61,2,1,2
32,27,12,2,2
35,62,1,9,2
19,35,9,12,1
29,64,9,11,1
16,40,5,9,2
17,70,11,12,2
31,71,11,14,2
19,60,4,4,2
29,68,12,8,2
26,65,7,3,2
27,65,8,13,1
27,35,6,1,2
31,58,3,5,2
36,57,11,12,2
32,50,12,1,2
27,27,6,8,2
34,35,2,6,2
18,21,11,13,1
23,54,9,4,2
27,28,2,12,2
30,73,4,11,2
39,60,2,6,2
16,49,12,10,1
33,34,6,8,2
28,65,2,10,2
18,34,4,13,2
28,74,8,5,2
23,53,11,5,2
18,55,7,6,2
33,42,10,1,2
36,42,1,6,2
30,20,11,8,2
27,76,5,5,2
23,58,4,7,2
35,22,1,9,2
26,34,5,10,2
18,54,3,14,2
32,34,2,8,2
40,79,4,3,2
19,30,2,11,2
35,29,7,14,2
25,51,11,13,1
37,65,3,12,2
30,39,11,10,1
39,78,3,6,2
35,42,10,8,2
36,37,11,11,2
25,49,8,3,2
35,54,7,3,2
40,57,11,10,2
15,46,2,1,2
16,30,5,1,2
29,46,3,10,2
26,69,3,10,2
24,41,3,11,2
38,38,10,10,2
22,50,12,12,1
25,62,7,3,2
35,38,5,5,2
19,69,11,5,2
40,28,8,12,2
40,80,1,2,2
18,74,4,8,2
36,43,11,13,2
26,44,3,10,2
26,32,1,2,2
39,36,2,3,2
38,78,9,8,2
33,56,10,14,1
37,78,9,1,2
22,42,2,12,2
37,40,7,4,2
18,47,8,2,2
25,77,10,8,2
26,48,2,13,2
19,36,6,3,2
23,55,11,4,2
40,57,10,7,2
29,21,9,4,2
31,61,11,3,2
38,55,5,5,2
24,56,7,13,1
40,20,12,6,2
38,60,8,7,2
34,40,10,1,2
20,79,10,12,2
32,31,10,3,2
29,40,10,10,1
34,24,1,13,2
35,71,12,14,2
17,56,2,13,2
32,60,5,1,2
36,41,2,8,2
23,43,1,3,2
36,35,11,7,2
32,79,4,4,2
33,54,3,1,2
33,54,4,6,2
36,21,5,14,2
36,72,7,12,2
38,77,3,12,2
16,60,10,14,1
32,76,5,7,2
21,23,8,8,0
22,62,12,12,1
33,30,5,13,2
15,49,9,7,2
35,53,9,14,2
29,70,2,10,2
29,70,9,9,2
31,65,10,4,2
35,46,5,14,2
40,41,2,10,2
16,38,5,12,2
40,68,7,3,2
37,37,6,12,2
24,50,2,9,2
16,67,6,13,1
35,24,10,4,2
37,44,8,5,2
23,34,7,14,1
38,75,8,9,2
25,58,3,5,2
29,25,4,6,2
15,68,9,12,1
23,49,3,13,2
23,21,10,6,2
34,35,7,7,2
29,33,12,10,1
33,50,6,1,2
35,45,7,9,2
32,39,12,1,2
36,22,10,7,2
33,58,3,5,2
31,71,2,5,2
38,72,2,1,2
40,45,4,12,2
23,60,6,9,2
38,21,2,10,2
30,77,1,11,2
36,39,4,3,2
37,75,11,7,2
33,22,5,7,2
31,67,12,10,1
25,58,6,14,1
21,30,12,12,1
28,59,4,2,2
39,29,12,10,2
32,61,1,9,2
36,22,9,2,2
29,62,3,8,2
22,72,11,7,2
39,69,10,3,2
27,51,8,5,2
37,76,7,3,2
15,49,12,3,2
32,50,10,11,1
26,38,11,6,2
34,74,11,2,2
31,56,8,4,2
17,42,7,2,2
34,24,12,4,2
17,53,6,7,2
15,41,12,2,2
22,62,5,1,2
19,47,1,7,2
25,55,2,8,2
15,49,5,2,2
23,61,8,11,1
38,58,10,4,2
28,39,6,1,2
26,44,8,2,2
39,39,2,1,2
25,38,11,6,2
15,46,2,14,2
15,67,8,8,2
18,39,10,2,2
35,37,9,8,2
36,56,2,2,2
34,42,9,11,1
21,61,11,13,1
32,32,12,3,2
31,51,4,2,2
27,59,6,5,2
29,60,3,8,2
39,49,8,6,2
19,44,4,8,2
30,29,9,5,2
20,31,5,2,2
29,28,4,10,2
35,35,9,6,2
33,41,3,1,2
27,62,8,11,1
37,36,3,2,2
25,37,11,7,2
37,37,4,3,2
25,49,6,12,1
18,33,12,13,1
35,51,4,2,2
25,61,1,13,2
35,47,2,4,2
20,30,2,8,2
25,21,12,5,2
27,29,8,1,2
38,52,3,4,2
38,73,5,5,2
39,64,9,2,2
32,41,8,7,2
37,38,5,8,2
35,57,3,2,2
25,77,8,1,2
25,64,1,6,2
15,57,11,8,2
39,21,12,4,2
21,77,1,6,2
36,27,6,1,2
21,77,10,12,2
31,62,8,3,2
40,20,1,13,2
17,34,2,11,2
25,41,12,2,2
15,49,10,10,1
40,31,9,8,2
18,20,2,14,2
23,24,8,9,0
21,20,8,7,2
27,53,6,6,2
40,37,1,13,2
29,79,1,13,2
28,26,9,12,1
22,41,6,10,1
25,63,2,6,2
22,32,12,12,1
28,35,10,11,1
18,21,1,11,2
38,69,11,8,2
40,66,2,10,2
19,37,12,11,1
28,61,8,10,1
26,75,2,10,2
34,24,5,8,2
40,39,1,1,2
15,62,10,14,1
26,60,4,13,2
30,20,4,14,2
29,37,11,11,1
31,48,11,8,2
23,45,11,9,0
30,74,9,14,2
38,50,12,7,2
40,25,11,10,2
18,49,7,6,2
27,39,7,9,2
38,61,11,14,2
22,45,11,7,2
24,64,11,4,2
25,69,3,3,2
25,60,4,7,2
23,45,7,11,1
34,62,4,11,2
25,61,6,6,2
27,45,8,8,0
32,25,10,5,2
29,38,9,10,1
32,29,1,3,2
29,38,1,6,2
38,42,6,1,2
29,49,4,7,2
34,27,12,3,2
32,49,9,12,1
21,52,5,1,2
36,79,10,4,2
20,50,7,11,1
20,71,9,9,2
30,40,7,11,1
39,40,3,8,2
15,38,6,6,2
35,52,9,5,2
39,40,9,11,2
36,73,4,13,2
19,62,2,2,2
35,64,1,14,2
35,48,9,14,2
18,80,3,7,2
33,31,2,6,2
27,41,8,11,1
22,23,8,1,2
38,78,9,12,2
37,51,1,6,2
34,31,4,1,2
32,77,5,14,2
33,49,10,7,2
27,27,10,14,1
26,20,5,5,2
22,75,6,13,2
36,73,5,1,2
35,60,11,4,2
17,31,7,9,2
25,60,3,4,2
30,38,3,5,2
27,32,10,3,2
19,49,4,5,2
23,54,10,10,1
23,62,6,6,2
30,74,11,14,2
22,70,10,12,2
20,40,9,14,1
28,54,10,13,1
21,60,3,6,2
40,60,11,12,2
37,32,8,8,2
24,38,10,11,1
36,30,8,7,2
25,50,11,8,2
17,47,12,1,2
36,51,6,9,2
37,73,11,11,2
17,76,1,13,2
32,62,4,4,2
19,76,10,13,2
38,25,11,11,2
36,27,3,11,2
37,56,10,10,2
27,73,4,10,2
33,80,11,9,2
30,50,10,12,1
20,54,9,3,2
33,76,2,6,2
18,33,5,5,2
32,79,5,5,2
35,61,5,1,2
21,73,3,12,2
15,27,11,1,2
24,44,3,2,2
38,45,3,4,2
36,29,8,4,2
24,51,9,12,1
16,49,10,6,2
31,63,7,6,2
32,43,11,4,2
34,60,11,1,2
25,44,10,7,2
32,41,6,5,2
32,49,1,1,2
23,54,11,2,2
17,77,5,9,2
26,66,8,6,2
33,42,12,8,2
23,34,11,12,1
16,62,4,1,2
39,70,1,6,2
17,71,3,1,2
23,69,5,5,2
33,68,4,12,2
25,75,10,5,2
28,59,11,12,1
19,37,6,14,1
24,34,6,4,2
39,47,3,8,2
33,61,8,10,1
31,62,2,13,2
38,27,2,4,2
17,76,1,3,2
38,75,12,8,2
32,77,11,1,2
32,68,11,1,2
24,42,6,13,1
40,50,11,11,2
36,70,8,1,2
38,50,9,12,2
39,80,7,5,2
22,53,2,14,2
28,60,9,12,1
33,44,2,4,2
36,72,9,9,2
20,79,8,8,2
17,78,11,13,2
23,57,12,1,2
28,58,4,1,2
37,77,2,10,2
27,65,6,8,2
30,39,1,11,2
36,34,2,3,2
39,69,11,7,2
21,24,5,10,2
33,71,5,10,2
17,36,9,7,2
33,69,6,4,2
27,28,11,3,2
39,75,1,10,2
39,67,5,13,2
24,75,7,6,2
32,52,6,9,2
22,26,1,13,2
18,72,4,3,2
34,50,5,13,2
16,49,10,2,2
29,24,8,14,1
40,62,2,6,2
38,43,2,6,2
27,62,3,10,2
17,39,10,5,2
